REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,MARST,MARRNO,RACE,HISPAN,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,POVERTY,DIFFREM,DIFFMOB,VETSTAT,UTILITIES,GENERATION
0,9,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,6,6,3,0,1,0,0,1,6256.5,1
0,9,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,2,18,0,0,0,1,0,1
0,9,0,1,0,0,3,1,0,2,2,0,1,0,0,1,1,5,5,1,18,0,0,0,1,6196.5,1
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,9,0,1,0,0,2,3,0,1,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,6011.5,1
0,9,1,1,0,0,1,1,0,2,1,1,1,0,0,1,1,7,6,3,0,1,0,0,1,4248.25,4
0,9,1,2,590,1,0,1,0,1,2,0,2,0,2,1,1,6,6,3,0,0,1,1,2,7586.75,2
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,5,0,0,0,1,0,1
0,9,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,9,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,45,0,0,0,1,0,1
0,9,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,35,0,0,0,1,0,1
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,24,0,0,0,1,0,1
0,9,1,2,0,0,1,2,0,2,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,5346.5,1
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,25,0,0,0,1,0,1
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,35,0,0,0,1,0,1
0,9,1,2,1100,0,2,1,0,1,2,0,1,0,0,1,1,11,7,1,52,1,0,0,1,7707.75,1
0,9,1,2,1100,0,2,1,0,2,2,0,4,0,0,1,1,11,7,1,50,1,0,0,1,7707.75,1
0,9,1,1,0,0,2,2,0,2,0,1,8,0,0,1,1,8,6,2,0,1,0,0,1,3238.25,1
0,9,1,2,1200,0,1,1,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,5291.5,2
0,9,1,1,0,0,2,4,2,2,0,1,1,0,0,1,1,6,6,1,18,1,0,0,1,4048.25,1
0,9,0,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,9,0,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,2,0,1,0,0,1,8095.75,1
0,9,1,0,0,0,0,1,0,2,2,0,4,0,0,1,1,6,6,1,8,0,0,0,1,0,1
0,9,0,1,0,0,3,5,0,2,2,0,9,0,0,1,1,7,6,1,10,1,0,0,1,6446.5,1
0,9,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,9,1,1,0,0,3,4,0,2,2,0,1,0,0,1,1,10,7,3,0,1,0,0,1,1240,1
0,9,1,1,0,0,2,1,0,2,2,0,1,0,0,1,1,10,7,1,20,0,0,0,1,7677.75,1
0,9,0,0,0,0,0,1,0,2,2,0,4,0,2,1,1,7,6,1,6,0,0,0,1,0,1
0,9,0,2,650,0,1,1,0,2,2,0,1,0,0,1,1,6,6,1,35,1,0,0,1,8304.75,1
0,9,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,1,20,0,0,0,1,0,1
0,9,1,1,0,0,3,2,0,2,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,9994,1
0,9,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,40,0,0,0,1,0,1
0,9,1,1,0,0,2,3,0,2,2,0,1,0,0,1,1,7,6,1,15,1,0,0,1,2175,1
0,9,1,1,0,0,2,3,1,2,0,2,1,0,0,1,1,10,6,1,40,1,0,0,1,3513.25,1
0,9,1,1,0,1,2,2,0,2,2,0,1,0,0,1,1,10,7,3,20,1,0,0,1,4193.25,1
0,9,1,2,1300,0,1,5,0,2,2,0,2,0,0,1,0,7,6,1,12,1,0,0,1,8094.75,1
0,9,1,2,1300,0,1,5,0,2,2,0,2,0,0,1,0,7,6,1,20,1,0,0,1,8094.75,1
0,9,1,2,1300,0,1,5,0,2,2,0,2,0,0,1,1,6,6,1,16,1,0,0,1,8094.75,1
0,9,1,2,600,1,1,1,0,2,2,0,1,0,0,1,1,8,6,1,45,1,0,0,1,8245.75,1
0,9,1,1,0,0,2,5,3,1,0,1,1,0,0,1,1,10,7,1,50,1,0,0,1,3733.25,1
0,9,1,1,0,0,2,5,3,2,0,2,1,0,0,1,1,6,6,1,32,1,0,0,1,3733.25,1
0,9,0,0,0,0,0,1,0,1,2,0,2,0,0,1,1,7,6,3,0,0,1,0,1,0,1
0,9,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,15,0,0,0,1,0,1
0,9,1,1,0,0,3,3,1,2,1,1,1,0,0,1,1,11,7,1,60,1,0,0,1,720,2
0,9,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,720,1
0,9,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,20,0,0,0,1,0,1
0,9,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,7,6,3,0,1,0,0,1,3735.75,1
0,9,1,1,0,0,4,4,0,2,2,0,1,0,0,1,1,5,5,3,40,1,0,0,1,3735.75,1
0,9,1,1,0,0,3,5,0,1,2,0,1,0,0,1,1,6,6,1,40,1,0,0,1,3698.25,1
0,9,0,1,0,0,2,2,0,2,0,1,2,0,0,1,1,7,6,1,32,1,0,0,1,3168.25,2
0,9,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,10,7,1,40,0,0,0,1,0,1
0,9,1,1,0,0,2,2,0,1,0,1,1,0,0,1,1,10,7,3,40,1,0,0,1,5806.5,1
0,9,1,1,0,0,1,2,0,2,1,1,2,0,2,1,1,7,6,1,40,1,0,0,1,3488.25,2
0,9,0,1,0,0,3,2,0,1,2,0,1,0,0,1,1,6,6,3,0,0,1,1,1,6331.5,1
0,9,0,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,9,0,1,0,0,3,3,1,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,5926.5,1
0,9,1,1,0,0,3,3,0,2,2,0,1,0,0,1,1,10,6,3,15,1,0,0,1,5786.5,1
0,9,0,2,1600,0,1,2,1,2,2,0,1,0,0,1,1,10,7,1,8,0,0,0,1,5607.5,1
0,9,0,2,610,0,2,3,1,2,1,2,1,0,0,1,1,6,6,3,0,1,0,0,1,7644.75,3
0,9,0,2,610,0,2,3,1,2,1,1,1,0,0,1,0,7,6,1,10,1,0,0,1,7644.75,1
0,9,1,2,710,1,1,5,1,2,0,1,1,0,0,1,1,6,5,3,0,0,0,0,1,6017.5,1
0,9,1,1,0,1,3,5,0,1,2,0,1,0,0,1,1,4,5,3,0,1,1,1,1,4158.25,1
0,9,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,3,25,1,0,0,1,5556.5,1
0,9,1,2,1300,0,1,1,0,2,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,5327.5,1
0,9,1,1,0,1,1,3,2,2,1,1,1,0,0,1,1,7,6,1,37,0,0,0,1,3868.25,2
0,9,0,2,780,0,2,1,0,2,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,7706.75,1
0,9,0,2,780,0,2,1,0,1,2,0,1,0,0,1,1,6,6,1,40,1,0,0,1,7706.75,1
0,9,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,15,0,0,0,1,0,1
0,9,0,1,0,0,4,1,0,1,2,0,1,0,0,1,1,6,6,1,45,1,0,0,1,3638.25,1
0,9,1,0,0,0,0,1,0,1,2,0,8,0,0,1,1,6,6,1,7,0,0,0,1,0,1
0,9,1,1,0,0,3,3,0,1,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,4263.25,1
0,9,1,1,0,0,2,3,1,2,0,1,1,0,0,1,1,7,6,1,40,1,0,0,1,3148.25,1
0,9,1,0,0,0,0,1,0,1,2,0,6,0,0,1,1,10,7,3,0,0,0,0,1,0,1
0,9,1,2,1600,0,0,1,0,2,2,0,6,0,0,1,1,10,7,3,50,0,0,0,1,9995,1
0,9,1,2,1600,0,0,1,0,2,2,0,6,0,0,1,1,10,7,3,0,0,0,0,1,9995,1
0,9,1,1,0,0,2,3,1,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,835,1
0,9,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,9,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,1,12,0,0,0,1,0,1
0,9,1,1,0,0,3,4,0,1,2,0,1,0,0,1,0,7,6,1,8,1,0,0,1,4325.75,1
0,9,0,0,0,0,0,1,0,2,2,0,1,4,0,1,1,7,6,3,20,0,0,0,1,0,1
0,9,1,1,0,0,4,4,0,1,2,0,1,4,0,1,1,7,6,3,0,1,0,0,1,3165.75,1
0,9,0,1,0,0,2,4,2,1,0,3,1,0,0,1,1,7,7,1,40,1,0,0,1,6191.5,2
0,9,0,2,630,0,2,1,0,1,2,0,1,0,0,1,0,7,6,1,45,1,0,0,1,3715.75,2
0,9,0,2,630,0,2,1,0,2,2,0,1,0,0,1,1,7,6,1,28,1,1,0,1,3715.75,1
0,9,1,2,80,1,1,2,0,2,2,0,7,1,0,1,1,5,5,1,15,1,0,0,1,6347.5,1
0,9,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,40,0,0,0,1,0,1
0,9,1,1,0,0,2,4,2,2,0,1,1,0,0,1,1,10,7,1,30,1,0,0,1,3383.25,2
0,9,1,1,0,0,2,1,0,1,2,0,1,0,0,1,1,11,7,1,40,1,0,0,1,3248.25,1
0,9,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,24,0,0,0,1,0,1
0,9,1,0,0,1,0,1,0,1,2,0,1,0,0,1,1,6,5,3,0,0,1,1,1,0,1
0,9,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,7,6,3,6,0,0,0,1,0,1
0,9,1,0,0,0,0,1,0,2,2,0,6,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,9,1,2,1000,1,0,4,0,2,2,0,2,0,0,1,1,6,6,3,35,0,0,0,1,5609.5,1
0,9,1,2,780,1,2,3,1,2,2,0,8,0,0,1,1,11,7,1,36,1,0,0,1,8004.75,1
0,9,1,1,0,0,2,2,0,1,0,1,1,0,0,1,1,11,7,1,40,1,0,0,1,1065,2
0,9,1,1,0,0,2,3,0,2,2,0,1,0,0,1,1,10,7,3,40,1,0,0,1,3553.25,1
0,9,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,7,6,3,0,1,1,1,1,3553.25,1
0,23,0,1,0,0,4,4,0,2,2,0,1,0,0,1,1,6,5,3,15,1,1,0,1,5816.5,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,23,0,2,650,0,2,1,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,5356.5,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,40,0,0,0,1,0,1
0,23,0,1,0,0,1,2,0,2,2,0,1,0,0,1,0,5,5,3,0,1,0,0,1,5491.5,1
0,23,0,1,0,0,2,4,2,1,0,2,8,0,0,1,1,6,6,1,50,1,0,0,1,5806.5,2
0,23,0,1,0,0,4,7,2,2,0,1,1,0,0,1,1,8,6,1,50,1,0,0,1,6241.5,2
0,23,0,1,0,0,4,7,0,2,2,0,1,0,0,1,1,6,6,1,30,1,0,0,1,6241.5,1
0,23,0,1,0,0,3,4,2,2,0,3,1,0,0,1,1,8,6,1,45,1,0,0,1,4038.25,2
0,23,0,1,0,0,1,4,2,2,0,2,1,0,0,1,1,7,6,3,0,1,1,1,1,7666.5,2
0,23,0,1,0,0,1,4,0,2,2,0,1,0,0,1,1,5,5,3,0,1,0,0,1,7666.5,1
0,23,0,1,0,0,3,4,0,2,2,0,1,0,0,1,1,6,6,1,10,1,0,0,1,3908.25,1
0,23,0,1,0,0,3,4,0,2,2,0,1,0,0,1,1,6,6,2,20,1,0,0,1,3908.25,1
0,23,0,1,0,0,3,2,0,1,2,0,1,0,0,1,1,6,6,1,7,1,0,0,1,3593.25,1
0,23,0,1,0,0,3,5,3,1,0,1,1,0,0,1,1,8,6,1,40,1,0,0,1,2983.25,2
0,23,0,1,0,1,1,3,0,2,2,0,8,0,0,1,1,6,6,1,6,1,0,0,1,5591.5,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,30,0,0,0,1,0,1
0,23,0,1,0,0,3,3,0,2,2,0,1,0,0,1,1,6,6,1,40,1,0,0,1,3150.75,1
0,23,0,1,0,0,2,4,2,2,0,1,1,0,0,1,1,6,5,1,40,1,0,0,1,3908.25,2
0,23,0,2,50,1,1,3,2,2,2,0,1,0,0,1,1,7,6,1,30,0,0,0,1,5525,1
0,23,0,1,0,1,2,4,2,2,0,1,1,0,0,1,1,10,7,3,0,1,0,0,1,5946.5,1
0,23,0,1,0,0,2,3,1,2,0,2,1,0,0,1,1,7,6,2,0,1,0,0,1,5398.5,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,15,0,0,0,1,0,1
0,23,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,23,0,1,0,0,3,1,0,2,2,0,1,0,0,1,1,5,5,3,40,0,0,0,1,3843.25,1
0,23,0,1,0,1,3,5,3,2,0,1,1,0,0,1,1,8,6,1,25,0,0,0,1,5946.5,1
0,23,0,1,0,0,1,4,0,2,2,0,1,0,0,1,1,7,6,1,10,1,0,0,1,5781.5,1
0,23,0,1,0,1,1,3,0,1,2,0,1,0,0,1,0,6,5,2,0,0,1,0,1,5616.5,1
0,23,0,1,0,0,3,1,0,1,2,0,1,0,0,1,1,6,5,2,0,0,0,0,1,6236.5,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,23,0,1,0,0,2,2,0,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3363.25,2
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,35,0,0,0,1,0,1
0,23,0,1,0,0,4,4,0,2,2,0,1,0,0,1,1,7,6,1,25,1,0,0,1,5596.5,1
0,23,0,1,0,0,4,4,2,1,0,2,1,0,0,1,1,11,7,1,48,1,0,0,1,5921.5,2
0,23,0,1,0,0,4,4,0,1,2,0,1,0,0,1,1,7,6,1,20,1,0,0,1,5921.5,1
0,23,0,2,650,1,3,3,1,2,0,1,1,0,0,1,1,7,6,3,0,1,0,0,1,5621.5,1
0,23,0,2,700,0,2,1,0,1,2,0,1,0,0,1,1,8,6,1,12,1,0,0,1,5308.5,1
0,23,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,40,0,1,0,1,0,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,8,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,1,15,0,0,0,1,0,1
0,23,0,1,0,0,2,3,0,1,2,0,1,0,0,1,1,6,5,3,0,1,0,0,1,3505.5,1
0,23,0,1,0,0,4,3,0,1,2,0,1,0,0,1,0,10,6,3,20,1,0,0,1,5416.5,1
0,23,0,1,0,1,0,2,0,1,2,0,1,0,0,1,1,2,4,1,40,1,0,0,1,5591.5,2
0,23,0,1,0,0,2,2,0,2,2,0,1,0,1,1,1,6,6,3,0,1,1,1,1,3823.25,4
0,23,0,1,0,0,5,3,0,1,2,0,1,0,0,1,1,8,6,1,22,1,0,0,1,5561.5,1
0,23,0,2,1000,0,2,2,0,1,0,1,1,0,0,1,1,11,7,1,55,1,0,0,1,9996,1
0,23,1,1,0,0,2,2,0,1,0,3,1,0,0,1,1,8,7,1,50,1,0,0,1,3198.25,3
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,40,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,30,0,0,0,1,0,1
0,23,0,1,0,0,3,2,0,2,0,1,1,0,0,1,1,7,6,1,45,1,0,0,1,3913.25,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,1,40,0,0,0,1,0,1
0,23,0,1,0,0,3,2,0,2,0,2,1,0,0,1,1,11,7,1,40,1,0,0,1,5706.5,2
0,23,0,1,0,0,3,2,0,1,0,1,1,0,0,1,1,10,6,1,40,1,0,0,1,5706.5,2
0,23,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,6,6,3,8,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,6,6,1,10,0,0,0,1,0,1
0,23,1,2,1000,0,0,1,0,1,2,0,1,0,0,1,1,10,7,3,0,0,0,0,1,7645.75,1
0,23,0,1,0,0,3,4,3,2,1,1,1,0,0,1,1,7,6,3,40,1,0,0,1,5736.5,2
0,23,0,1,0,0,3,4,0,1,2,0,1,0,0,1,1,7,6,1,15,1,0,0,1,5736.5,1
0,23,1,1,0,0,3,1,0,1,2,0,1,0,0,1,1,7,6,3,40,0,0,0,1,5422.5,1
0,23,0,1,0,0,2,3,1,1,0,3,1,0,0,1,1,7,6,1,75,1,0,0,2,3013.25,3
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,1,18,1,0,0,1,0,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,1,40,0,0,0,1,0,1
0,23,0,1,0,0,5,2,0,1,2,0,8,0,0,1,0,6,5,1,18,1,0,0,1,5576.5,1
0,23,0,1,0,0,2,2,0,1,0,2,1,0,0,1,1,11,7,3,0,1,0,0,2,3733.25,3
0,23,1,1,0,0,2,4,2,1,0,1,1,0,0,1,1,7,6,1,20,1,0,0,1,4118.25,1
0,23,0,1,0,0,2,2,0,1,2,0,1,0,0,1,1,6,5,3,0,1,1,1,1,5466.5,2
0,23,0,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,6,3,12,1,0,0,1,5386.5,1
0,23,0,1,0,0,1,2,0,2,2,0,1,0,0,1,1,6,6,1,12,1,0,0,1,3823.25,1
0,23,0,1,0,0,4,6,0,1,2,0,1,0,0,1,1,6,6,1,12,1,0,0,1,3463.25,1
0,23,0,1,0,0,3,2,0,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,4468.25,2
0,23,0,1,0,0,2,2,0,1,0,1,1,0,0,1,1,3,5,2,50,1,0,1,1,3498.25,2
0,23,0,0,0,1,0,1,0,1,2,0,1,0,0,1,1,6,6,2,40,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,2,15,0,0,0,1,0,1
0,23,0,1,0,0,2,4,2,2,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3985.75,1
0,23,0,1,0,0,3,3,0,1,2,0,1,0,0,1,1,6,6,2,12,1,0,0,1,6576.5,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,10,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,40,0,0,0,1,0,1
0,23,0,1,0,0,1,1,0,2,2,0,1,0,0,1,0,7,6,1,38,1,0,0,1,3285.75,1
0,23,0,1,0,0,2,5,2,1,0,1,1,0,0,1,1,7,6,3,40,1,0,0,2,3945.75,2
0,23,0,1,0,0,2,5,0,2,2,0,4,0,0,1,1,6,5,1,30,1,0,0,1,3945.75,1
0,23,0,1,0,0,4,3,1,2,0,1,1,0,0,1,1,10,7,1,45,1,0,0,1,2417.5,2
0,23,0,1,0,0,4,3,0,2,2,0,1,0,0,1,1,7,6,1,10,1,0,0,1,2417.5,1
0,23,0,0,0,0,0,1,0,1,2,0,6,0,0,1,1,7,6,3,30,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,4,0,0,0,1,0,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,44,0,0,0,1,0,1
0,23,0,2,400,0,2,2,0,1,0,1,1,1,2,1,1,7,6,1,35,1,0,0,1,7704.75,1
0,23,0,1,0,0,3,4,0,1,2,0,1,0,0,1,1,6,6,1,30,1,0,0,1,5791.5,1
0,23,0,1,0,0,3,3,0,2,2,0,1,0,0,1,1,6,5,2,0,1,0,0,1,3388.25,1
0,23,0,1,0,0,5,2,0,1,0,1,1,0,0,1,1,10,7,1,40,1,0,0,1,3318.25,2
0,23,0,2,1100,0,1,1,0,2,1,1,1,0,2,1,1,10,7,1,40,1,0,0,1,7615.75,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,0,7,6,1,4,0,0,0,1,0,1
0,23,1,2,1200,0,2,2,0,2,0,2,1,0,0,1,1,11,7,1,40,1,0,0,1,3518.25,1
0,23,1,2,180,0,1,3,1,2,0,1,1,0,0,1,1,10,6,1,40,1,0,0,1,7704.75,2
0,23,0,1,0,0,3,4,0,2,2,0,1,0,0,1,1,6,6,3,12,1,0,0,1,6336.5,1
0,23,0,1,0,0,2,1,0,2,2,0,3,0,0,1,0,7,6,1,36,1,0,0,1,5341.5,1
0,23,0,1,0,0,2,3,1,1,0,1,1,0,0,1,1,8,6,1,50,1,0,0,2,5631.5,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,1,7,0,0,0,1,0,1
0,23,0,1,0,0,2,4,2,2,0,1,1,0,0,1,1,7,6,1,40,1,0,0,1,3018.25,2
0,23,0,1,0,1,3,4,1,2,1,1,1,1,0,1,1,8,6,1,40,1,0,0,1,6308.25,1
0,23,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,0,0,0,0,1,0,1
0,23,0,1,0,1,2,2,0,1,2,0,1,1,0,1,1,6,6,2,12,0,0,0,1,4533.25,1
0,23,1,1,0,0,0,1,0,2,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,1315,1
0,23,1,2,850,1,1,1,0,2,2,0,1,0,0,1,1,6,6,1,60,1,0,0,1,7887.75,1
0,23,0,1,0,1,1,2,0,2,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,3258.25,1
0,23,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,23,0,1,0,1,2,3,0,1,2,0,1,0,0,1,1,5,5,1,10,1,0,0,1,1325,1
0,23,0,2,750,0,1,1,0,1,2,0,1,0,0,1,1,7,6,3,30,0,0,0,1,9996,1
0,23,0,2,700,0,2,1,0,1,2,0,1,0,0,1,1,10,6,1,40,1,0,0,1,9995,1
0,23,0,1,0,0,2,1,0,2,2,0,1,0,0,1,0,6,6,1,40,1,0,0,1,5567.5,1
0,23,0,1,0,0,2,4,0,1,2,0,1,0,0,1,1,5,5,1,25,1,0,0,1,2985.75,1
0,23,1,2,900,1,1,1,0,1,2,0,1,0,0,1,1,7,6,1,40,1,0,0,1,5096,1
0,23,0,1,0,0,2,3,1,2,0,1,1,0,0,1,1,7,6,1,40,1,0,0,1,3368.25,1
0,23,0,1,0,0,3,5,0,2,2,0,1,0,0,1,1,10,7,1,30,1,0,0,1,6071.5,1
0,23,0,1,0,0,3,5,0,2,2,0,1,0,0,1,1,10,6,1,35,1,0,0,1,6071.5,1
0,23,0,1,0,0,2,4,2,2,0,2,1,0,0,1,1,8,6,1,40,1,0,0,1,6146.5,2
0,23,0,1,0,0,2,4,0,1,2,0,1,0,0,1,1,6,5,3,40,1,0,0,1,6146.5,1
0,25,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,2,10,0,0,0,1,0,1
0,25,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,10,7,1,40,0,0,0,1,0,1
0,25,0,2,850,1,1,1,0,2,2,0,1,0,0,1,0,6,6,3,0,0,0,0,1,5416.5,1
0,25,1,2,1300,1,1,4,0,1,2,0,1,0,0,1,1,4,5,2,0,0,0,0,1,5896.5,1
0,25,1,1,0,0,2,3,0,1,2,0,1,0,0,1,1,5,5,1,3,1,0,0,1,6197.5,1
0,25,1,2,1600,0,2,2,0,1,2,0,1,0,0,1,1,10,7,1,40,1,0,0,1,5898.5,1
0,25,1,2,1600,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,45,0,0,0,1,9997,1
0,25,1,2,1600,0,0,1,0,2,2,0,7,0,1,1,1,6,6,1,20,0,0,0,1,9997,1
0,25,1,2,1600,0,0,1,0,2,2,0,9,0,2,1,1,6,6,1,38,1,0,0,1,9997,1
0,25,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,25,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,10,0,0,0,1,0,1
0,25,1,1,0,0,2,1,0,2,2,0,1,0,0,1,1,11,7,1,50,1,0,0,1,3943.25,2
0,25,1,0,0,0,0,1,0,2,2,0,1,0,0,1,1,6,6,3,30,0,0,0,1,0,1
0,25,1,1,0,0,2,4,0,1,2,0,4,0,0,1,1,7,6,1,37,1,0,0,1,3338.25,1
0,25,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,25,0,2,130,1,1,3,2,2,2,0,1,0,0,1,1,7,6,2,20,1,0,0,1,9993,1
0,25,1,2,860,0,1,4,0,1,2,0,7,1,0,1,1,5,5,1,30,1,0,0,1,7825.75,1
0,25,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,6,6,3,0,0,0,0,1,0,1
0,25,1,1,0,0,1,2,0,2,2,0,2,0,0,1,1,7,6,3,49,1,0,0,1,4738.25,2
0,25,0,0,0,0,0,1,0,2,2,0,1,0,0,1,1,7,6,3,30,0,0,0,1,0,1
0,25,1,1,0,0,2,2,0,1,0,2,1,0,0,1,1,11,7,1,40,1,0,0,1,3840.75,2
0,25,1,1,0,0,2,2,0,2,0,1,1,0,2,1,1,6,6,3,0,1,0,0,1,3840.75,2
0,25,1,2,830,0,2,1,0,1,2,0,1,0,0,1,1,10,7,3,0,0,0,0,1,7705.75,1
0,25,1,2,830,0,2,1,0,1,2,0,1,0,0,1,1,11,7,3,40,1,0,0,1,7705.75,1
0,25,1,0,0,0,0,1,0,1,2,0,2,0,0,1,1,10,7,3,40,0,0,0,1,0,1
0,25,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,6,6,3,27,0,0,0,1,2928.25,2
0,25,0,1,0,0,3,3,0,1,2,0,1,0,0,1,1,7,6,1,25,1,0,0,1,5926.5,1
0,25,1,2,2100,0,1,4,2,1,0,1,1,0,1,1,1,11,7,1,60,1,0,0,1,5477.5,1
0,25,1,1,0,0,1,5,0,1,2,0,1,0,0,1,1,7,6,3,0,1,0,1,1,3238.25,1
0,25,1,0,0,0,0,1,0,2,2,0,2,0,0,1,1,7,6,3,15,0,0,0,1,0,1
0,25,1,2,0,0,4,3,0,1,2,0,1,0,0,1,0,7,6,2,40,1,0,0,1,4148.25,1
0,25,1,2,2000,0,2,1,0,1,2,0,1,0,0,1,1,10,7,3,0,0,0,0,1,7676.75,1
0,25,1,1,0,0,2,2,0,2,0,1,1,0,0,1,1,7,6,1,43,1,0,0,1,3318.25,1
