REGION,STATEFIP,METRO,OWNERSHP,RENT,FOODSTMP,VEHICLES,FAMSIZE,NCHILD,SEX,AGE,MARST,MARRNO,RACE,CITIZEN,SPEAKENG,HCOVANY,EDUC,GRADEATT,EMPSTAT,UHRSWORK,INCTOT,FTOTINC,INCWELFR,POVERTY,VETDISAB,DIFFREM,VETSTAT,UTILITIES
3,6,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,7,6,1,16,5300,0,0,0,0,1,1,0
3,6,1,1,0,0,4,7,0,0,19,2,0,8,0,4,1,5,5,0,0,0,74600,0,210,0,1,1,3153.25
3,6,1,2,1500,1,1,5,0,1,32,2,0,1,0,3,0,7,6,0,0,0,60000,0,230,0,2,1,5661.5
3,6,1,2,780,0,1,2,0,0,49,0,1,6,0,5,1,6,6,1,40,15000,50000,0,336,0,1,1,7616.5
3,6,1,2,1500,0,1,7,0,0,20,2,0,7,0,4,0,6,5,1,18,2000,77900,0,214,0,1,1,5626.5
3,6,0,2,950,0,2,2,0,1,42,0,2,1,0,4,0,10,6,0,0,0,22900,0,155,0,1,1,2953.25
3,6,1,2,740,0,1,5,0,1,22,2,0,8,0,3,1,8,6,1,40,29700,89700,0,327,0,1,1,2918.25
3,6,1,2,1000,0,1,1,0,0,30,1,1,8,0,3,0,10,6,2,0,20000,20000,0,176,1,1,2,5147.5
3,6,1,2,2200,0,4,5,0,1,18,2,0,1,0,3,0,6,5,0,0,0,95100,0,340,0,1,1,3473.25
3,6,1,2,0,0,4,6,1,1,54,0,1,4,2,5,1,6,6,1,20,15000,86800,0,272,0,1,1,5596.25
3,6,1,2,0,0,4,6,0,0,18,2,0,4,0,4,1,6,6,0,0,0,86800,0,272,0,1,1,5596.25
3,6,1,2,0,0,4,6,0,1,49,0,1,4,0,6,1,6,6,1,30,9600,86800,0,272,0,1,1,5596.25
3,6,1,2,0,0,4,6,0,1,25,2,0,4,0,5,1,6,6,0,0,0,86800,0,272,0,1,1,5596.25
3,6,1,1,0,0,4,4,0,1,21,2,0,1,0,5,1,8,6,1,20,6000,183000,0,501,0,1,1,5986.25
3,6,1,2,690,1,3,4,0,0,24,2,0,1,2,4,0,6,6,2,0,0,25800,0,111,0,1,1,5327.5
3,6,1,1,0,0,4,3,0,1,19,2,0,1,0,3,1,7,6,1,15,5000,79100,0,452,0,1,1,3458.25
3,6,1,1,0,0,2,2,0,1,74,0,1,6,2,6,1,7,6,0,0,7300,17100,0,126,0,1,1,5206.5
3,6,1,2,420,0,1,1,0,0,25,2,0,4,0,4,1,11,7,1,30,20000,20000,0,171,0,1,1,7584.5
3,6,1,2,420,0,1,1,0,0,26,2,0,4,0,5,1,10,7,0,0,21600,21600,0,188,0,1,1,7584.5
3,6,1,1,0,0,3,5,0,0,22,2,0,0,0,3,1,7,6,1,20,10000,180000,0,501,0,2,1,1440
3,6,0,0,0,0,0,1,0,0,18,2,0,8,0,3,1,6,6,0,15,4000,0,0,0,0,1,1,0
3,6,1,2,1300,0,2,2,0,1,21,0,1,1,0,3,1,8,6,1,35,33500,73500,0,498,0,1,1,2703.25
3,6,1,2,80,1,2,4,2,1,33,0,1,1,0,4,1,6,6,1,10,1800,28500,0,122,0,1,1,3263.25
3,6,1,2,80,1,2,4,0,1,18,2,0,1,0,5,1,5,5,0,0,0,28500,0,122,0,1,1,3263.25
3,6,1,1,0,0,4,4,0,0,22,2,0,4,0,5,1,7,6,0,0,0,75000,0,332,0,1,1,2858.25
3,6,1,2,2200,0,4,5,0,0,23,2,0,6,0,4,0,7,6,2,55,5000,95000,0,355,0,1,1,5446.25
3,6,1,2,650,0,1,2,1,1,43,1,1,6,2,3,1,6,6,1,28,25650,25650,0,166,0,1,1,6377.5
3,6,1,2,1200,0,1,2,0,0,63,0,1,6,2,6,1,7,6,1,40,17200,23100,0,157,0,1,1,2718.25
3,6,1,1,0,0,4,4,0,0,29,2,0,1,0,3,0,10,7,2,8,2000,21900,0,94,0,1,1,3108.25
3,6,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
3,6,1,1,0,0,1,1,0,1,19,2,0,7,0,4,0,5,6,0,0,0,0,0,1,0,1,1,3548.25
3,6,1,1,0,0,3,2,0,1,50,0,1,1,0,3,1,7,6,1,32,40000,160000,0,501,0,1,1,3383.25
3,6,1,0,0,0,0,1,0,0,19,2,0,7,0,4,1,6,6,2,0,0,0,0,0,0,1,1,0
3,6,1,2,2900,0,1,1,0,1,23,2,0,1,1,3,1,11,7,2,0,0,0,0,1,0,1,1,5447.5
3,6,1,2,1200,0,2,2,0,0,27,2,0,1,0,3,1,10,7,0,35,12800,52800,0,361,0,1,1,7675.75
3,6,1,0,0,0,0,1,0,1,19,2,0,1,0,4,1,7,6,0,0,0,0,0,0,0,1,1,0
3,6,1,2,3400,0,2,2,0,1,22,2,0,1,0,3,1,10,6,0,0,70,237070,0,501,0,1,1,7615.5
3,6,1,1,0,0,4,4,0,0,24,2,0,1,0,3,1,5,6,2,16,15700,250700,0,501,0,2,1,2943.25
3,6,1,1,0,0,4,4,0,1,23,2,0,1,0,3,1,7,6,0,16,5000,250700,0,501,0,1,1,2943.25
3,6,1,1,0,0,2,4,3,1,47,1,2,1,0,3,1,6,6,1,40,88000,102400,0,459,0,1,1,3368.25
3,6,0,2,1300,0,0,1,0,1,20,2,0,7,0,4,1,7,6,1,5,170,170,0,1,0,1,1,2620.25
3,6,0,2,1300,0,0,1,0,1,22,2,0,1,0,3,1,7,6,0,0,0,0,0,1,0,1,1,2620.25
3,6,0,2,1300,0,0,1,0,1,19,2,0,7,0,4,1,7,6,0,0,0,0,0,1,0,1,1,2620.25
3,6,1,2,1200,0,3,6,0,0,22,2,0,1,0,4,0,10,6,0,0,0,51400,0,160,0,1,1,6677.5
3,6,1,2,1200,0,3,6,0,1,19,2,0,1,0,4,1,6,5,1,16,400,51400,0,160,0,1,1,6677.5
3,6,1,1,0,0,3,3,0,0,18,2,0,1,0,3,1,6,6,2,0,0,133000,0,501,0,1,1,3873.25
3,6,1,2,950,0,2,1,0,1,21,2,0,8,0,4,0,7,6,1,60,40000,40000,0,352,0,1,1,5281.25
3,6,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,7,6,0,0,0,0,0,0,0,1,1,0
3,6,1,1,0,0,4,10,8,1,52,0,1,1,0,3,0,8,6,1,20,4500,56600,0,120,0,1,1,3443.25
3,6,1,1,0,0,4,10,0,0,23,2,0,1,0,3,0,8,6,0,40,3700,56600,0,120,0,1,1,3443.25
3,6,1,1,0,0,4,10,0,0,22,2,0,1,0,3,1,7,6,1,32,14600,56600,0,120,0,1,1,3443.25
3,6,1,1,0,0,4,10,0,0,19,2,0,1,0,3,0,7,6,0,0,2400,56600,0,120,0,1,1,3443.25
3,6,1,1,0,0,4,10,0,1,18,2,0,1,0,3,0,7,6,1,12,1300,56600,0,120,0,1,1,3443.25
3,6,1,2,920,0,0,1,0,0,25,2,0,1,0,3,0,7,6,1,50,50000,50000,0,435,0,1,1,5146.5
3,6,1,1,0,0,3,4,0,1,20,2,0,1,0,4,1,7,6,1,30,14000,68000,0,298,0,1,1,3038.25
3,6,1,1,0,0,2,1,0,0,30,2,0,4,2,5,0,6,6,0,0,0,0,0,1,0,1,1,2883.25
3,6,1,1,0,0,2,3,0,0,21,2,0,6,0,3,1,7,6,1,9,4100,105400,0,501,0,1,1,5386.5
3,6,1,2,1100,0,0,2,0,1,19,2,0,1,0,4,0,7,6,1,30,5200,5200,0,34,0,1,1,9996
3,6,0,2,240,1,2,6,0,0,22,2,0,1,0,4,0,7,6,0,0,0,11000,0,34,0,1,1,3223.25
3,6,0,2,240,1,2,6,0,1,19,2,0,1,0,4,1,7,6,2,0,0,11000,0,34,0,1,1,3223.25
3,6,0,2,240,1,2,6,0,1,18,2,0,1,0,4,1,6,6,0,0,0,11000,0,34,0,1,1,3223.25
3,6,1,1,0,0,2,2,0,0,59,0,1,2,0,3,1,11,7,0,0,40200,95540,0,501,1,1,2,2910.75
3,6,1,1,0,0,1,1,0,1,55,1,2,2,0,3,0,8,6,2,12,4850,4850,0,42,0,1,1,3128.25
3,6,1,2,2400,0,1,3,1,1,42,0,1,1,0,4,1,10,7,0,15,12000,147000,0,501,0,1,1,5147.5
3,6,1,1,0,0,6,8,0,1,27,2,0,1,0,4,1,10,7,0,25,14000,475000,0,501,0,1,1,4613.25
3,6,1,1,0,0,6,8,0,0,19,2,0,1,0,4,1,6,6,0,50,4000,475000,0,501,0,1,1,4613.25
3,6,1,1,0,0,6,8,0,0,28,2,0,1,0,4,1,10,7,0,0,0,475000,0,501,0,1,1,4613.25
3,6,1,1,0,0,6,8,0,0,27,2,0,1,0,4,0,10,7,0,0,0,475000,0,501,0,1,1,4613.25
3,6,1,1,0,0,3,7,4,1,34,0,2,1,0,3,1,7,6,0,0,1000,68330,0,196,0,1,1,3210.75
3,6,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,25,2700,0,0,0,0,1,1,0
3,6,1,2,730,0,0,1,0,1,93,1,1,4,0,6,1,6,6,0,0,9600,9600,0,91,0,1,1,9993
3,6,1,2,920,0,1,1,0,0,31,2,0,1,0,3,1,11,7,1,40,35030,35030,0,302,0,1,1,7585.75
3,6,1,1,0,0,4,3,0,0,35,2,0,1,0,3,1,8,7,1,40,24000,243000,0,501,0,1,1,3290.75
3,6,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
3,6,1,1,0,1,5,11,0,1,28,0,1,7,0,4,1,7,6,1,40,10000,174000,0,360,0,1,1,4128
3,6,1,1,0,1,5,11,0,1,21,2,0,7,0,4,1,7,6,1,30,10000,174000,0,360,0,1,1,4128
3,6,1,2,720,0,4,6,0,0,19,2,0,7,0,4,0,4,5,2,0,0,55300,0,173,0,1,1,7944.75
3,6,1,2,1500,0,1,4,2,0,40,0,1,6,0,5,1,11,7,2,50,120000,120000,0,501,0,1,1,5147.5
3,6,1,0,0,0,0,1,0,0,22,2,0,4,0,4,1,11,7,2,0,0,0,0,0,0,1,1,0
3,6,1,1,0,0,5,6,0,1,24,2,0,1,2,4,1,7,6,1,30,18300,90800,0,285,0,1,1,2875.75
3,6,1,1,0,0,5,6,0,0,20,2,0,1,0,4,1,7,6,1,40,13700,90800,0,285,0,1,1,2875.75
3,6,1,1,0,0,2,2,0,1,62,1,1,5,0,3,0,10,6,1,40,42000,63100,0,426,0,1,1,2683.25
3,6,1,0,0,0,0,1,0,0,19,2,0,7,0,4,1,6,6,0,32,3000,0,0,0,0,1,1,0
3,6,1,1,0,1,2,3,0,0,22,2,0,1,0,3,1,7,6,1,30,12000,32300,0,185,0,1,1,2978.25
3,6,1,1,0,0,3,5,0,1,18,2,0,1,0,3,0,6,6,0,0,0,60000,0,223,0,1,1,3788.25
3,6,1,1,0,0,4,1,0,0,24,2,0,4,2,5,1,6,6,2,0,0,0,0,1,0,1,1,7856.75
3,6,1,1,0,0,4,1,0,0,23,2,0,4,0,4,1,10,7,0,50,40000,40000,0,348,0,1,1,7856.75
3,6,1,1,0,0,2,4,0,1,21,2,0,1,0,3,1,7,6,0,20,1200,143200,0,501,0,1,1,2965.75
3,6,1,0,0,0,0,1,0,1,44,2,0,8,0,3,1,2,4,0,0,12000,0,0,105,0,1,1,0
3,6,1,1,0,0,3,5,0,1,23,2,0,1,0,6,1,10,6,0,0,0,103000,0,371,0,1,1,2888.25
3,6,1,1,0,0,3,5,0,0,19,2,0,1,0,6,1,7,6,1,18,6000,103000,0,371,0,1,1,2888.25
3,6,1,2,1400,0,3,1,0,1,20,2,0,1,0,3,1,6,6,1,25,2500,2500,0,21,0,1,1,2883.25
3,6,1,2,1400,0,3,1,0,1,20,2,0,1,0,3,1,7,6,1,20,12800,12800,0,111,0,1,1,2883.25
3,6,1,2,1400,0,3,1,0,1,19,2,0,1,0,3,1,6,6,1,25,15000,15000,0,131,0,1,1,2883.25
3,6,1,2,1400,0,3,1,0,1,19,2,0,1,0,3,1,7,6,1,10,7000,7000,0,61,0,1,1,2883.25
3,6,1,1,0,0,5,5,0,1,18,2,0,1,0,3,1,6,6,1,12,3000,95400,0,353,0,1,1,3413.25
3,6,1,2,850,0,2,5,0,0,18,2,0,6,0,3,1,5,5,0,0,0,47200,0,176,0,1,1,7614.75
3,6,1,2,720,0,2,3,1,1,30,0,1,1,2,4,0,7,6,1,40,24000,48000,0,267,0,1,1,2780.75
3,6,1,1,0,1,5,2,0,1,20,0,1,6,0,5,1,7,6,0,30,31000,99000,0,501,0,1,1,3423.25
3,6,1,1,0,1,5,1,0,0,27,2,0,7,0,3,0,7,6,1,25,6500,6500,0,57,0,1,1,3423.25
3,6,1,2,1000,0,2,2,0,0,59,0,1,1,0,3,1,8,6,1,40,55000,67410,0,448,0,1,1,2923.25
3,6,1,2,900,0,2,1,0,0,23,1,1,1,0,3,1,7,6,1,40,20400,20400,0,178,0,1,1,5207.5
3,6,1,2,2000,0,3,9,0,0,19,2,0,7,0,4,0,5,5,0,0,0,48000,0,98,0,1,1,3543.25
3,6,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,7,6,0,20,1000,0,0,0,0,1,1,0
3,6,1,2,900,0,3,3,0,1,21,2,0,2,0,3,1,10,7,0,0,0,174000,0,501,0,1,1,9996
3,6,1,0,0,0,0,1,0,1,21,2,0,6,0,4,0,10,6,1,30,5800,0,0,0,0,1,1,0
3,6,1,2,2300,0,2,3,1,1,37,0,1,8,0,3,1,6,6,1,40,52000,95000,0,501,0,1,1,2655.75
3,6,0,1,0,0,3,3,0,0,19,2,0,1,0,3,1,6,6,0,0,0,75020,0,435,0,1,1,3080.75
3,6,1,1,0,0,3,4,0,0,24,2,0,1,0,3,1,6,6,1,40,5000,167000,0,501,1,1,2,3503.25
3,6,1,1,0,0,3,4,0,0,20,2,0,1,0,3,1,6,6,1,20,10000,167000,0,501,0,1,1,3503.25
3,6,1,2,1000,0,1,2,0,0,28,0,1,1,0,3,1,11,7,1,20,63000,75000,0,501,0,1,1,9995
3,6,1,2,1000,0,1,2,0,1,26,0,1,1,0,3,1,11,7,1,40,12000,75000,0,501,0,1,1,9995
3,6,1,1,0,0,3,3,0,0,25,2,0,1,0,3,1,10,6,1,12,7000,161000,0,501,0,1,1,2993.25
3,6,1,1,0,0,1,1,0,1,82,1,1,1,0,3,1,7,6,0,0,18500,18500,0,176,0,1,1,3585.75
3,6,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,40,5000,0,0,0,0,1,1,0
3,6,1,2,940,0,3,3,0,1,21,2,0,2,0,3,1,7,6,1,30,10000,80000,0,461,0,1,1,5147.5
3,6,1,2,1500,0,2,4,2,0,47,0,1,2,0,3,1,10,6,1,24,40000,40160,0,175,0,1,1,5597.5
3,6,1,2,1500,0,2,4,0,0,18,2,0,2,0,3,1,4,5,1,4,160,40160,0,175,0,1,1,5597.5
3,6,1,2,1400,0,2,2,0,0,40,0,1,1,0,4,1,10,7,0,0,0,35700,0,238,0,1,1,9994
3,6,1,1,0,0,3,5,0,0,23,2,0,1,0,4,0,6,6,1,30,15600,41700,0,150,0,1,1,3303.25
3,6,1,2,980,0,1,3,2,1,36,1,1,2,0,3,1,11,7,1,30,44000,44000,0,244,0,1,1,5537.5
3,6,1,2,800,0,2,5,3,0,47,0,1,6,0,4,1,11,7,2,40,30500,89560,0,324,0,1,1,5177.5
3,6,1,2,800,0,2,5,0,0,19,2,0,6,0,4,1,5,5,2,1,60,89560,0,324,0,1,1,5177.5
3,6,1,1,0,0,2,4,1,1,36,0,1,6,2,4,1,10,7,0,0,0,153000,0,501,0,1,1,3033.25
3,6,1,1,0,0,3,6,2,1,18,2,0,7,0,4,1,5,5,0,0,0,19400,0,61,0,1,1,4178.25
3,6,1,2,0,0,2,4,0,1,28,0,1,1,0,3,0,7,6,0,0,0,13400,0,57,0,1,1,5123.75
3,6,1,1,0,1,3,4,0,1,25,2,0,8,0,3,1,8,6,1,30,5000,35900,0,156,0,1,1,5896.25
3,6,1,1,0,0,2,3,1,1,28,0,1,1,0,3,1,8,6,0,0,0,45000,0,250,0,1,1,3143.25
3,6,0,1,0,0,4,1,0,1,20,2,0,1,0,3,0,7,6,1,8,2000,2000,0,17,0,1,1,5356.5
3,6,1,1,0,1,1,5,4,0,31,1,1,1,0,3,1,8,6,2,0,14000,14000,0,53,0,1,1,8635.5
3,6,1,2,1100,0,2,2,1,1,40,1,3,3,0,3,0,8,7,1,50,40000,40000,0,265,0,1,1,3188.25
3,6,1,1,0,0,2,3,1,1,28,0,1,1,0,3,1,7,6,0,0,0,56450,0,315,0,1,1,3038.25
3,6,1,1,0,0,5,4,0,1,22,2,0,1,0,3,1,6,6,1,20,9000,214400,0,501,0,1,1,3848.25
3,6,1,1,0,0,5,4,0,0,18,2,0,1,0,3,1,6,5,1,6,4400,214400,0,501,0,1,1,3848.25
3,6,1,1,0,0,4,2,0,0,49,0,1,1,0,3,1,11,7,1,40,59000,99000,0,501,0,1,1,4208.25
3,6,1,1,0,0,4,4,0,0,25,2,0,4,0,4,1,10,7,1,10,5400,145500,0,501,0,1,1,2905.75
3,6,1,1,0,0,4,4,0,1,21,2,0,4,0,4,1,10,6,1,40,7300,145500,0,501,0,1,1,2905.75
3,6,1,2,1800,0,2,4,2,0,40,0,2,1,0,3,1,7,6,1,50,80000,115000,0,501,3,1,2,3068.25
3,6,1,2,730,0,2,3,0,1,19,2,0,1,0,3,1,7,6,0,0,0,32000,0,177,0,1,1,5236.5
3,6,1,1,0,0,2,1,0,0,18,2,0,1,0,4,0,6,6,1,30,10000,10000,0,87,0,1,1,2773.25
3,6,1,2,1600,0,1,3,0,1,41,2,0,2,2,4,1,10,7,1,25,25000,45000,0,251,0,1,1,3128.25
3,6,1,1,0,0,3,2,0,1,18,2,0,1,2,4,1,6,6,0,0,0,15000,0,102,0,1,1,9993
3,6,1,2,1800,0,3,4,1,1,41,2,0,4,0,5,1,7,6,0,0,0,21400,0,93,0,1,1,2865.75
3,6,1,2,1800,0,3,4,0,1,22,2,0,4,0,5,0,7,6,0,0,0,21400,0,93,0,1,1,2865.75
3,6,1,1,0,0,4,5,0,1,23,2,0,1,0,3,1,8,6,0,0,0,57000,0,209,0,1,1,4273.25
3,6,1,1,0,0,4,5,0,1,21,2,0,1,0,3,1,7,6,0,0,0,57000,0,209,0,1,1,4273.25
3,6,1,1,0,0,1,2,1,1,44,2,0,7,0,3,1,7,6,1,40,39500,44500,0,301,0,1,1,5431.25
3,6,1,2,600,0,3,6,0,1,23,2,0,7,2,4,1,10,6,2,35,4400,34600,0,109,0,1,1,3848.25
3,6,1,2,600,0,3,6,1,0,18,2,0,7,0,6,1,5,5,0,0,0,34600,0,109,0,2,1,3848.25
3,6,1,2,600,0,3,1,0,0,22,2,0,7,0,6,1,7,6,0,0,0,0,0,1,0,1,1,3848.25
3,6,1,1,0,0,2,4,0,1,18,2,0,1,0,3,1,6,6,1,15,4000,163000,0,501,0,1,1,1075
3,6,1,1,0,0,2,4,2,1,31,0,1,1,2,4,1,8,6,0,0,12000,87000,0,384,0,1,1,3240.75
3,6,1,2,700,0,1,4,1,1,27,2,0,2,0,3,1,7,6,1,40,35000,35000,0,156,0,1,1,5147.5
3,6,1,1,0,0,3,4,1,1,51,0,1,1,2,4,1,7,6,0,0,0,120280,0,501,0,1,1,4328.25
3,6,1,1,0,0,3,4,0,1,27,0,1,6,0,4,1,6,6,2,4,280,120280,0,501,0,1,1,4328.25
3,6,1,1,0,0,3,2,0,1,24,2,0,1,0,4,1,7,6,1,40,30000,66000,0,444,0,1,1,2780.75
3,6,1,1,0,1,2,8,0,0,19,2,0,1,0,3,1,6,5,0,0,0,33900,0,84,0,1,1,3328.25
3,6,1,1,0,1,2,8,0,1,19,2,0,1,0,3,1,6,5,0,0,0,33900,0,84,0,1,1,3328.25
3,6,1,1,0,1,2,1,0,0,20,2,0,1,0,3,0,5,5,2,0,0,0,0,1,0,1,1,3328.25
3,6,1,2,1500,0,2,2,0,1,22,2,0,1,0,3,0,6,6,1,40,20000,42000,0,284,0,1,1,2703.25
3,6,1,2,750,0,3,3,0,0,24,2,0,1,0,4,0,7,6,1,40,18000,45600,0,266,0,1,1,5206.5
3,6,1,2,750,0,3,3,0,1,20,2,0,1,0,4,0,7,6,1,20,10600,45600,0,266,0,1,1,5206.5
3,6,1,1,0,0,3,3,0,0,18,2,0,6,0,4,1,6,6,0,0,0,122000,0,501,0,1,1,3743.25
3,6,1,0,0,0,0,1,0,0,24,2,0,1,0,3,1,7,6,2,15,6000,0,0,0,0,1,1,0
3,6,1,0,0,0,0,1,0,1,39,2,0,1,0,3,1,6,5,0,0,10000,0,0,87,0,2,1,0
3,6,1,2,1200,0,1,1,0,1,21,2,0,1,0,3,1,7,6,0,8,160,160,0,1,0,1,1,7616.75
3,6,1,2,1100,0,1,1,0,1,27,2,0,1,0,3,1,10,7,0,50,11000,11000,0,95,0,1,1,9997
3,6,1,2,1100,0,0,1,0,1,71,1,3,8,0,3,1,11,7,0,0,19600,19600,0,185,0,1,1,7771.75
3,6,1,0,0,0,0,1,0,1,23,2,0,1,0,3,1,10,7,1,40,9600,0,0,0,0,1,1,0
3,6,1,2,680,1,3,1,0,1,33,2,0,1,0,3,1,7,6,1,40,41000,41000,0,358,0,1,1,5148.5
3,6,1,2,1000,0,1,1,0,0,21,2,0,1,2,4,0,7,6,1,12,600,600,0,5,0,1,1,5186.5
3,6,1,0,0,0,0,1,0,1,20,2,0,8,0,3,1,7,6,1,12,1000,0,0,0,0,1,1,0
3,6,1,1,0,0,2,2,1,1,80,1,1,1,0,3,1,10,6,0,0,18600,18600,0,139,0,2,1,3818.25
3,6,1,1,0,0,2,2,0,0,44,2,0,1,0,3,1,10,6,0,0,0,18600,0,139,0,1,1,3818.25
3,6,1,0,0,0,0,1,0,0,20,2,0,7,0,4,1,7,6,0,0,0,0,0,0,0,1,1,0
3,6,1,0,0,0,0,1,0,1,19,2,0,1,0,3,1,6,6,0,4,2000,0,0,0,0,1,1,0
3,6,1,1,0,0,3,4,0,1,21,2,0,8,0,3,1,7,6,1,15,4500,77500,0,330,0,1,1,3473.25
3,6,1,2,1600,0,1,1,0,0,27,2,0,5,0,5,0,10,6,0,0,40000,40000,0,352,0,1,1,7795.75
3,6,1,2,900,1,0,4,0,1,18,2,0,1,0,4,1,5,5,0,0,11500,31500,0,135,0,1,1,5147.5
3,6,1,1,0,0,2,3,0,0,21,2,0,1,0,3,1,7,6,0,0,1804,188104,0,501,0,1,1,305
3,6,1,1,0,0,3,3,0,0,18,2,0,1,0,3,1,6,5,2,0,0,65300,0,381,0,1,1,5656.25
3,6,1,1,0,0,1,6,0,0,18,2,0,1,0,3,1,5,5,0,0,10800,121500,0,386,0,2,1,4928.25
3,6,1,1,0,0,5,5,3,1,50,0,1,1,0,3,1,7,6,1,12,2700,199500,0,501,0,1,1,5771.5
3,6,1,1,0,0,5,5,0,0,23,2,0,1,0,3,1,8,6,1,40,12600,199500,0,501,0,1,1,5771.5
3,6,1,1,0,0,5,5,0,0,22,2,0,1,0,3,1,8,6,1,32,30700,199500,0,501,0,1,1,5771.5
3,6,1,1,0,0,5,5,0,1,18,2,0,1,0,3,1,6,6,1,20,3500,199500,0,501,0,1,1,5771.5
3,6,1,2,2200,0,3,2,0,1,35,0,1,6,2,4,1,8,6,1,40,40000,105000,0,501,0,1,1,2978.25
3,6,1,2,1200,0,3,4,0,1,18,2,0,1,0,3,1,6,6,2,0,0,48600,0,212,0,1,1,2978.25
3,6,1,1,0,0,3,4,2,0,46,0,2,4,2,3,1,10,7,1,40,108000,193000,0,501,0,1,1,3098.25
3,6,1,1,0,0,6,10,0,0,21,2,0,1,0,4,0,6,6,1,9,6000,46200,0,95,0,1,1,4143.25
3,6,1,1,0,0,6,10,0,1,19,0,1,1,0,1,1,6,6,0,0,0,46200,0,95,0,1,1,4143.25
3,6,1,2,1800,0,3,1,0,0,28,2,0,1,0,3,0,8,6,0,40,13300,13300,0,113,0,1,1,3398.25
3,6,1,2,270,0,0,1,0,0,50,2,0,1,0,4,1,2,4,1,55,42000,42000,0,366,0,1,1,2768.25
3,6,1,2,1100,1,2,4,2,1,45,0,1,2,0,3,1,7,6,0,0,13500,22400,4400,97,0,1,1,3703.25
3,6,1,2,1100,1,2,4,0,0,21,2,0,2,0,3,0,7,6,0,0,0,22400,0,97,0,1,1,3703.25
3,6,1,0,0,0,0,1,0,0,19,2,0,1,0,3,1,6,6,0,8,1000,0,0,0,0,1,1,0
3,6,1,1,0,0,2,5,0,0,19,2,0,1,0,4,0,6,6,1,2,200,14600,0,53,0,1,1,5496.25
3,6,1,1,0,0,3,4,0,0,20,2,0,2,0,3,1,7,6,1,20,5000,82000,0,359,0,1,1,830
3,6,0,0,0,0,0,1,0,0,20,2,0,6,0,3,1,2,5,0,0,0,0,0,0,0,1,1,0
3,6,1,1,0,0,5,1,0,1,24,2,0,7,0,4,0,7,6,1,40,21400,21400,0,186,0,1,1,2993
3,6,1,1,0,1,4,9,0,1,23,2,0,6,2,4,1,7,6,1,20,4600,90700,0,191,0,1,1,3568.25
3,6,1,1,0,1,4,9,0,1,21,2,0,6,2,5,1,7,6,1,14,700,90700,0,191,0,1,1,3568.25
3,6,1,2,1000,1,1,5,0,1,20,2,0,1,0,4,1,4,5,0,0,4100,28700,0,107,0,1,1,5189.5
3,6,1,2,1000,1,1,5,0,0,18,2,0,1,0,4,1,5,5,0,0,0,28700,0,107,0,1,1,5189.5
3,6,1,2,2700,0,0,1,0,1,20,2,0,4,0,4,1,7,6,0,4,400,400,0,3,0,1,1,9995
3,6,1,2,2700,0,0,1,0,1,22,2,0,4,0,4,1,7,6,0,0,0,0,0,1,0,1,1,9995
3,6,1,2,2700,0,0,1,0,1,20,2,0,4,0,4,1,7,6,0,0,0,0,0,1,0,1,1,9995
3,6,1,2,2700,0,0,1,0,1,20,2,0,4,0,4,1,7,6,0,0,0,0,0,1,0,1,1,9995
3,6,1,1,0,0,3,2,0,0,33,0,1,3,0,3,1,10,6,1,40,30000,62000,0,412,0,1,1,5278.75
3,6,1,0,0,0,0,1,0,1,18,2,0,1,0,3,1,6,6,0,0,0,0,0,0,0,1,1,0
3,6,1,1,0,0,2,4,2,1,33,0,1,1,0,3,1,7,6,1,30,47000,88800,0,399,0,1,1,1417.5
3,6,1,1,0,0,3,2,0,0,19,2,0,6,0,3,1,7,6,2,0,0,0,0,1,0,1,1,5356.5
3,6,1,0,0,0,0,1,0,0,21,2,0,6,0,3,1,7,6,1,20,5000,0,0,0,0,1,1,0
3,6,1,1,0,0,6,3,0,0,20,2,0,8,0,4,1,7,6,0,40,4800,75600,0,433,0,1,1,3568.25
3,6,1,1,0,0,1,3,0,0,43,0,1,2,0,3,1,6,6,0,0,0,49200,0,288,0,1,1,3023.25
3,6,1,1,0,0,3,3,0,0,20,2,0,4,0,3,1,7,6,2,0,0,28400,0,164,0,1,1,2815.75
3,6,1,1,0,0,1,4,0,0,27,2,0,7,0,4,0,7,6,0,0,0,54100,0,235,0,1,1,3345.75
3,6,1,1,0,0,1,4,0,0,25,2,0,7,0,4,0,6,6,1,40,30000,54100,0,235,0,1,1,3345.75
3,6,1,1,0,0,5,3,0,0,28,2,0,1,0,3,1,8,6,1,3,500,139500,0,501,0,1,1,3390.75
3,6,1,2,1200,0,2,4,0,0,18,2,0,1,0,4,1,5,5,2,0,0,67400,0,296,0,1,1,8095.5
3,6,1,1,0,0,1,2,0,1,18,2,0,1,0,3,1,6,5,2,0,0,99800,0,501,0,1,1,3213.25
3,6,1,2,690,0,1,2,0,1,23,2,0,6,0,5,0,7,6,1,15,3200,14000,0,93,0,1,1,5117.5
